status,error_message,method,shape,size,T,H,W,noise_std,seed,speed,direction_deg,vx_gt,vy_gt,vx_hat,vy_hat,endpoint_error,speed_error,angular_error_deg,success_at_0.1,success_at_0.2,success_at_0.5,runtime_sec,top1_score,top2_score,peak_ratio,peak_margin
ok,,phase,disk,5.0,64,128,128,0.05,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,49.14976420765743,27158.36598682772,26995.290552907973,1.006040884560962,163.07543391974468
ok,,phase,disk,5.0,64,128,128,0.05,3,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,49.43965600896627,27271.319855461134,26916.364630142547,1.0131873390108963,354.9552253185866
ok,,phase,disk,5.0,16,128,128,0.1,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.4460343667306,18471.540544988893,18355.52130580587,1.0063206725240936,116.01923918302418
ok,,phase,disk,5.0,16,128,128,0.1,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.12513809883967,18864.878869346157,18799.41417721648,1.0034822729853474,65.46469212967713
ok,,phase,disk,5.0,16,128,128,0.1,3,0.25,0.0,0.25,0.0,0.2000000000000001,0.0,0.0499999999999998,0.0499999999999998,0.0,True,True,True,46.92201014095917,18429.95099032706,18215.074083353215,1.0117966529255138,214.87690697384096
ok,,phase,disk,5.0,16,128,128,0.1,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,46.82312402082607,18166.376304965823,18028.63107394749,1.0076403599615158,137.74523101832892
ok,,phase,disk,5.0,32,128,128,0.1,0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.28314814623445,19364.34017447917,19175.42936141161,1.0098517122880033,188.9108130675595
ok,,phase,disk,5.0,32,128,128,0.1,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.31361294025555,19769.05415852313,19539.16270202051,1.0117656759405995,229.8914565026207
ok,,phase,disk,5.0,32,128,128,0.1,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.11338438279927,20029.03642773378,19779.046439972477,1.0126391324536297,249.9899877613061
ok,,phase,disk,5.0,32,128,128,0.1,3,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.33244169969112,19755.836160213898,19713.889139696486,1.0021277902203958,41.94702051741115
ok,,phase,disk,5.0,32,128,128,0.1,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.43915962660685,19412.86619896948,19360.547012913128,1.0027023609416332,52.31918605634928
ok,,phase,disk,5.0,64,128,128,0.1,0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.14845749968663,19748.62512933457,19552.421372344663,1.0100347549417803,196.2037569899076
ok,,phase,disk,5.0,64,128,128,0.1,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.325447196140885,20058.285907809528,19952.28605220916,1.0053126671962802,105.9998556003702
ok,,phase,disk,5.0,64,128,128,0.1,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.183511808980256,20030.78408598975,19903.195791938168,1.0064104425935088,127.58829405158394
ok,,phase,disk,5.0,16,128,128,0.2,0,0.25,0.0,0.25,0.0,0.1666666666666665,0.0,0.0833333333333334,0.0833333333333334,0.0,True,True,True,47.33542636269704,12666.730205510628,12580.962251216455,1.0068172809504992,85.76795429416961
ok,,phase,disk,5.0,16,128,128,0.2,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.19531604507938,13399.069896993167,13361.72115407344,1.002795204486687,37.34874291972847
ok,,phase,disk,5.0,16,128,128,0.2,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.69657103717327,13509.734416357482,13503.846654759369,1.0004360062542652,5.887761598114594
ok,,phase,disk,5.0,64,128,128,0.1,3,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.338754115626216,20470.351115973837,20351.914061912878,1.0058194552954902,118.43705406095978
ok,,phase,disk,5.0,64,128,128,0.1,4,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.38748376769945,20133.560312981128,20076.23862530221,1.0028552005556794,57.32168767891562
ok,,phase,disk,5.0,16,128,128,0.2,3,0.25,0.0,0.25,0.0,0.2000000000000001,0.0,0.0499999999999998,0.0499999999999998,0.0,True,True,True,47.39891996514052,13162.5327575436,13046.896752867156,1.0088631041439822,115.63600467644574
ok,,phase,disk,5.0,16,128,128,0.2,4,0.25,0.0,0.25,0.0,0.2333333333333334,-0.1,0.1013793755049704,0.003859103528797,23.1985905136482,False,True,True,47.248479661066085,12739.440002230232,12732.216398122857,1.0005673485182391,7.223604107377469
ok,,phase,disk,5.0,32,128,128,0.2,0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.441423430107534,13823.24722966786,13792.164870810931,1.002253624369203,31.082358856927385
ok,,phase,disk,5.0,32,128,128,0.2,1,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.50684814201668,14007.359912180944,13984.127942670491,1.0016613098511178,23.231969510450654
ok,,phase,disk,5.0,32,128,128,0.2,2,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.61954580806196,14772.48337918068,14740.385676209164,1.0021775348133068,32.0977029715159
ok,,phase,disk,5.0,32,128,128,0.2,3,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.94155385997146,14176.714281929304,14058.82584244478,1.0083853687929334,117.88843948452268
ok,,phase,disk,5.0,32,128,128,0.2,4,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.773623818997294,13533.02489768221,13486.97729824176,1.0034142268072517,46.04759944044963
