status,error_message,method,shape,size,T,H,W,noise_std,seed,speed,direction_deg,vx_gt,vy_gt,vx_hat,vy_hat,endpoint_error,speed_error,angular_error_deg,success_at_0.1,success_at_0.2,success_at_0.5,runtime_sec,top1_score,top2_score,peak_ratio,peak_margin
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.05,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.227214861195534,9633.39133076781,9619.968105282727,1.001395350310747,13.423225485081277
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.05,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.373326044064015,9473.244556877347,9468.29976538746,1.0005222470361532,4.944791489886484
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,0.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.65449059382081,9569.30806443619,9568.22758885313,1.000112923273723,1.080475583061343
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,1.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.34327630978078,9647.652049491917,9632.021535557613,1.0016227656755752,15.630513934305782
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,2.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.61286548292264,9815.91105411208,9815.210022004643,1.0000714230368848,0.7010321074358217
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.98194622900337,9639.601573136835,9608.741873881616,1.0032116274596885,30.85969925521931
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.05,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.216380819212645,9634.285830659246,9611.748463006335,1.0023447729348771,22.53736765290887
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,0.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.44447630224749,9509.362446230143,9485.507571849696,1.0025148758988125,23.854874380449477
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,1.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.40706646069884,9699.500917367695,9674.089706168366,1.002626728919324,25.411211199329045
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.1,0.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0333333333333332,0.0372677996249963,0.0187419249432849,7.125016348901757,True,True,True,47.55550436209887,8779.957752730264,8771.92470257332,1.0009157682526146,8.033050156944228
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,2.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.52602524496615,9650.910857420531,9621.802111489822,1.0030252904386745,29.10874593070912
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.1,1.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.9410947477445,9056.27610702,9012.379852056303,1.0048706618766938,43.896254963696265
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.75872235372663,9616.77308554532,9581.385193314729,1.0036934004339249,35.387892230592115
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.05,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.47640028735623,9557.330691210242,9523.47152350964,1.0035553387876484,33.859167700600665
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.1,2.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,47.19811704102904,9126.451121955632,9097.41430764029,1.0031917656306977,29.03681431534278
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.1,3.0,0.25,0.0,0.25,0.0,0.2000000000000001,0.0,0.0499999999999998,0.0499999999999998,0.0,True,True,True,47.24737067800015,9141.74157069162,9136.62501000656,1.0005600055468464,5.116560685060904
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.1,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,-0.0333333333333332,0.0372677996249963,0.0187419249432849,7.125016348901757,True,True,True,47.277984254062176,8975.18295463525,8947.546707836189,1.0030886954493186,27.636246799060245
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.1,0.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.572153287008405,9048.344116689876,9042.58253826197,1.0006371607230045,5.761578427907807
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.1,1.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0333333333333332,0.0372677996249963,0.0187419249432849,7.125016348901757,True,True,True,48.4660242642276,9046.198973991886,9026.247774709256,1.0022103536021392,19.951199282630117
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.1,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.37284388067201,9096.34646137704,9061.543870985157,1.0038406910441962,34.80259039188422
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.1,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.610513967927545,9182.677251984413,9156.80090855834,1.0028259152606327,25.876343426072708
ok,,phase,gaussian,5.0,32.0,128.0,128.0,0.1,2.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0333333333333332,0.0372677996249963,0.0142977396044841,8.130102354155916,True,True,True,48.95098327379674,9306.465592159946,9288.725259516948,1.001909878066941,17.7403326429976
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.1,0.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.38809108687565,8903.265359308258,8867.945551753532,1.0039828624734553,35.31980755472614
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.1,1.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.51686140615493,9152.211453486612,9132.81600089249,1.002123709991773,19.395452594122617
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.1,2.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.520958103239536,9107.423434837545,9054.433480929509,1.0058523765202585,52.989953908036114
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.2,0.0,0.25,0.0,0.25,0.0,0.2999999999999998,0.0333333333333332,0.0600925212577329,0.051846171271247,6.34019174590985,True,True,True,47.45692725293338,7992.275688531605,7975.245039715348,1.0021354389403017,17.03064881625687
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.2,1.0,0.25,0.0,0.25,0.0,0.2000000000000001,-0.0333333333333332,0.0600925212577329,0.0472412489900591,9.462322208025574,True,True,True,47.6750305541791,8126.421454074121,8098.79772778735,1.0034108428454749,27.62372628677167
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.2,2.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,48.06419797986746,8091.924382179536,8077.684467945399,1.001762870819063,14.23991423413736
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.1,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.77609094185755,8995.14472487608,8929.094130028909,1.0073972335698689,66.05059484717094
ok,,phase,gaussian,5.0,64.0,128.0,128.0,0.1,4.0,0.25,0.0,0.25,0.0,0.2666666666666666,0.0,0.0166666666666666,0.0166666666666666,0.0,True,True,True,50.66965193999931,8886.5416922883,8835.382772069534,1.0057902324707977,51.15892021876607
ok,,phase,gaussian,5.0,16.0,128.0,128.0,0.2,3.0,0.25,0.0,0.25,0.0,0.2333333333333334,-0.0333333333333332,0.0372677996249963,0.0142977396044841,8.130102354155916,True,True,True,47.15626264223829,8848.141428136254,8824.846268019714,1.0026397241843132,23.2951601165405
